dataset,cost,seed,pop_size,ngen,mut_rate,cross_rate,timeout,slurm
la04,619,515381,200,5000,0.1,0.1,300,13955
la04,611,515381,200,5000,0.2,0.7,300,14105
la04,632,503245,300,5000,0.3,0.7,300,32635
la04,631,862527,500,5000,0.1,0.1,300,23855
la04,620,836332,300,5000,0.5,0.2,300,59715
la04,615,976328,200,5000,0.5,0.2,300,61515
la04,607,107984,100,5000,0.1,0.4,300,33785
la04,619,836332,300,5000,0.5,0.3,300,59725
la04,603,107984,100,5000,0.1,0.3,300,33775
la04,621,836332,300,5000,0.5,0.4,300,59735
la04,619,976328,200,5000,0.5,0.1,300,61505
la04,618,503245,300,5000,0.3,0.5,300,32615
la04,623,862527,500,5000,0.9,0.1,300,24295
la04,618,515381,200,5000,0.3,0.1,300,14125
la04,622,836332,300,5000,0.5,0.5,300,59745
la04,616,237663,200,5000,0.2,0.8,300,615
la04,619,107984,100,5000,0.1,0.2,300,33765
la04,635,866473,1000,5000,0.7,0.3,300,13465
la04,630,960512,500,5000,0.2,0.4,300,5975
la04,614,976328,200,5000,0.4,0.6,300,61495
la04,637,862527,500,5000,0.1,0.2,300,23865
la04,630,836332,300,5000,0.6,0.1,300,59755
la04,623,503245,300,5000,0.3,0.6,300,32625
la04,611,107984,100,5000,0.1,0.1,300,33755
la04,620,976328,200,5000,0.4,0.5,300,61485
la04,611,836332,300,5000,0.6,0.2,300,59765
la04,624,515381,200,5000,0.2,0.8,300,14115
la04,614,51673,300,5000,0.3,0.6,300,3375
la04,617,836332,300,5000,0.6,0.3,300,59775
la04,635,503245,1000,5000,0.9,0.1,300,33745
la04,624,836332,300,5000,0.6,0.4,300,59785
la04,620,976328,200,5000,0.4,0.4,300,61475
la04,647,866473,1000,5000,0.8,0.1,300,13475
la04,616,836332,500,5000,0.5,0.5,300,60195
la04,630,503245,1000,5000,0.3,0.1,300,33475
la04,620,503245,300,5000,0.7,0.1,300,32795
la04,622,862527,500,5000,0.3,0.6,300,24075
la04,620,515381,100,5000,0.2,0.7,300,13655
la04,645,836332,1000,5000,0.5,0.2,300,60615
la04,611,976328,100,5000,0.3,0.7,300,60985
la04,628,862527,500,5000,0.5,0.2,300,24165
la04,633,503245,500,5000,0.5,0.5,300,33195
la04,619,515381,100,5000,0.4,0.6,300,13795
la04,639,836332,1000,5000,0.5,0.3,300,60625
la04,632,503245,500,5000,0.5,0.4,300,33185
la04,635,836332,1000,5000,0.5,0.4,300,60635
la04,607,976328,100,5000,0.3,0.6,300,60975
la04,624,836332,1000,5000,0.5,0.5,300,60645
la04,623,503245,500,5000,0.2,0.3,300,32965
la04,624,503245,500,5000,0.2,0.2,300,32955
la04,618,515381,100,5000,0.4,0.5,300,13785
la04,619,503245,500,5000,0.5,0.3,300,33175
la04,627,862527,500,5000,0.3,0.7,300,24085
la04,618,976328,100,5000,0.3,0.5,300,60965
la04,644,836332,1000,5000,0.6,0.1,300,60655
la04,612,515381,100,5000,0.2,0.8,300,13665
la04,622,503245,500,5000,0.5,0.2,300,33165
la04,628,836332,1000,5000,0.6,0.2,300,60665
la04,611,976328,100,5000,0.3,0.4,300,60955
la04,618,503245,500,5000,0.2,0.4,300,32975
la04,619,836332,1000,5000,0.6,0.3,300,60675
la04,611,515381,100,5000,0.4,0.4,300,13775
la04,624,960512,500,5000,0.4,0.1,300,6095
la04,628,503245,500,5000,0.5,0.1,300,33155
la04,622,960512,500,5000,0.3,0.5,300,6065
la04,639,836332,1000,5000,0.5,0.1,300,60605
la04,616,503245,500,5000,0.6,0.1,300,33205
la04,637,976328,100,5000,0.4,0.1,300,60995
la04,620,51673,300,5000,0.3,0.1,300,3325
la04,620,862527,500,5000,0.3,0.4,300,24055
la04,619,976328,100,5000,0.4,0.5,300,61035
la04,627,836332,1000,5000,0.3,0.7,300,60535
la04,623,503245,500,5000,0.1,0.8,300,32925
la04,612,515381,100,5000,0.5,0.3,300,13825
la04,620,503245,500,5000,0.7,0.1,300,33245
la04,628,836332,1000,5000,0.4,0.1,300,60545
la04,607,976328,100,5000,0.4,0.4,300,61025
la04,625,862527,500,5000,0.5,0.3,300,24175
la04,627,960512,500,5000,0.3,0.4,300,6055
la04,622,503245,500,5000,0.6,0.4,300,33235
la04,628,503245,500,5000,0.1,0.9,300,32935
la04,637,836332,1000,5000,0.4,0.2,300,60555
la04,614,515381,100,5000,0.2,0.6,300,13645
la04,611,976328,100,5000,0.4,0.3,300,61015
la04,629,836332,1000,5000,0.4,0.3,300,60565
la04,619,515381,100,5000,0.5,0.2,300,13815
la04,616,503245,500,5000,0.6,0.3,300,33225
la04,648,836332,1000,5000,0.4,0.4,300,60575
la04,619,237663,500,5000,0.1,0.2,300,1365
la04,628,862527,500,5000,0.3,0.5,300,24065
la04,630,976328,100,5000,0.4,0.2,300,61005
la04,619,503245,500,5000,0.2,0.1,300,32945
la04,628,836332,1000,5000,0.4,0.5,300,60585
la04,626,503245,500,5000,0.6,0.2,300,33215
la04,607,515381,100,5000,0.5,0.1,300,13805
la04,633,836332,1000,5000,0.4,0.6,300,60595
la04,620,51673,300,5000,0.2,0.6,300,3295
la04,622,836332,1000,5000,0.6,0.4,300,60685
la04,611,976328,100,5000,0.3,0.3,300,60945
la04,616,51673,300,5000,0.2,0.8,300,3315
la04,632,862527,500,5000,0.4,0.1,300,24095
la04,604,976328,100,5000,0.1,0.3,300,60775
la04,630,503245,500,5000,0.2,0.8,300,33015
la04,627,515381,100,5000,0.3,0.7,300,13735
la04,624,862527,500,5000,0.4,0.3,300,24115
la04,618,515381,100,5000,0.3,0.3,300,13695
la04,615,976328,100,5000,0.1,0.4,300,60785
la04,602,976328,100,5000,0.2,0.5,300,60885
la04,632,503245,500,5000,0.3,0.7,300,33085
la04,618,976328,100,5000,0.1,0.5,300,60795
la04,633,503245,500,5000,0.3,0.6,300,33075
la04,618,976328,100,5000,0.1,0.6,300,60805
la04,598,515381,100,5000,0.3,0.6,300,13725
la04,619,976328,100,5000,0.2,0.4,300,60875
la04,616,862527,500,5000,0.4,0.4,300,24125
la04,641,503245,500,5000,0.3,0.1,300,33025
la04,619,503245,500,5000,0.3,0.5,300,33065
la04,609,976328,100,5000,0.1,0.7,300,60815
la04,598,976328,100,5000,0.1,0.8,300,60825
la04,611,976328,100,5000,0.2,0.3,300,60865
la04,611,515381,100,5000,0.3,0.4,300,13705
la04,627,503245,500,5000,0.3,0.2,300,33035
la04,605,515381,100,5000,0.3,0.5,300,13715
la04,619,503245,500,5000,0.3,0.4,300,33055
la04,611,976328,100,5000,0.1,0.9,300,60835
la04,624,51673,300,5000,0.2,0.7,300,3305
la04,611,976328,100,5000,0.2,0.2,300,60855
la04,611,503245,500,5000,0.3,0.3,300,33045
la04,619,862527,500,5000,0.4,0.5,300,24135
la04,617,976328,100,5000,0.2,0.1,300,60845
la04,601,976328,100,5000,0.2,0.6,300,60895
la04,634,836332,1000,5000,0.3,0.6,300,60525
la04,625,503245,500,5000,0.4,0.1,300,33095
la04,607,976328,100,5000,0.1,0.2,300,60765
la04,623,862527,500,5000,0.5,0.1,300,24155
la04,644,836332,1000,5000,0.7,0.1,300,60695
la04,630,503245,500,5000,0.2,0.5,300,32985
la04,614,515381,100,5000,0.3,0.1,300,13675
la04,608,515381,100,5000,0.4,0.3,300,13765
la04,611,976328,100,5000,0.3,0.2,300,60935
la04,634,503245,500,5000,0.4,0.6,300,33145
la04,630,836332,1000,5000,0.7,0.2,300,60705
la04,630,503245,500,5000,0.4,0.5,300,33135
la04,630,836332,1000,5000,0.7,0.3,300,60715
la04,624,976328,100,5000,0.3,0.1,300,60925
la04,628,503245,500,5000,0.2,0.6,300,32995
la04,607,515381,100,5000,0.4,0.2,300,13755
la04,638,836332,1000,5000,0.8,0.1,300,60725
la04,628,503245,500,5000,0.4,0.4,300,33125
la04,611,51673,100,5000,0.2,0.8,300,2415
la04,627,862527,500,5000,0.4,0.2,300,24105
la04,642,836332,1000,5000,0.8,0.2,300,60735
la04,612,976328,100,5000,0.2,0.8,300,60915
la04,619,503245,500,5000,0.4,0.3,300,33115
la04,637,237663,500,5000,0.1,0.3,300,1375
la04,632,836332,1000,5000,0.9,0.1,300,60745
la04,620,515381,100,5000,0.3,0.2,300,13685
la04,624,960512,500,5000,0.3,0.6,300,6075
la04,612,515381,100,5000,0.4,0.1,300,13745
la04,612,976328,100,5000,0.2,0.7,300,60905
la04,630,503245,500,5000,0.2,0.7,300,33005
la04,620,976328,100,5000,0.1,0.1,300,60755
la04,619,503245,500,5000,0.4,0.2,300,33105
la04,637,862527,500,5000,0.4,0.6,300,24145
la04,619,976328,200,5000,0.7,0.3,300,61615
la04,636,503245,500,5000,0.7,0.2,300,33255
la04,616,836332,1000,5000,0.3,0.5,300,60515
la04,629,862527,500,5000,0.2,0.6,300,23995
la04,616,515381,100,5000,0.1,0.9,300,13585
la04,632,503245,1000,5000,0.2,0.3,300,33415
la04,624,836332,500,5000,0.8,0.2,300,60285
la04,611,976328,100,5000,0.8,0.1,300,61175
la04,632,836332,500,5000,0.9,0.1,300,60295
la04,618,515381,100,5000,0.7,0.3,300,13915
la04,651,503245,1000,5000,0.2,0.2,300,33405
la04,626,836332,1000,5000,0.1,0.1,300,60305
la04,619,503245,300,5000,0.8,0.2,300,32835
la04,611,976328,100,5000,0.7,0.3,300,61165
la04,622,503245,1000,5000,0.2,0.1,300,33395
la04,627,836332,1000,5000,0.1,0.2,300,60315
la04,617,503245,300,5000,0.8,0.1,300,32825
la04,625,862527,500,5000,0.2,0.7,300,24005
la04,616,515381,100,5000,0.2,0.1,300,13595
la04,611,515381,100,5000,0.7,0.2,300,13905
la04,611,976328,100,5000,0.7,0.2,300,61155
la04,620,503245,300,5000,0.9,0.1,300,32845
la04,619,503245,1000,5000,0.1,0.9,300,33385
la04,632,836332,1000,5000,0.1,0.4,300,60335
la04,627,960512,500,5000,0.4,0.3,300,6115
la04,631,503245,1000,5000,0.1,0.8,300,33375
la04,636,836332,1000,5000,0.1,0.5,300,60345
la04,623,976328,100,5000,0.7,0.1,300,61145
la04,611,960512,500,5000,0.3,0.2,300,6035
la04,621,51673,300,5000,0.2,0.5,300,3285
la04,632,836332,1000,5000,0.1,0.6,300,60355
la04,629,836332,1000,5000,0.1,0.3,300,60325
la04,632,836332,500,5000,0.8,0.1,300,60275
la04,611,976328,100,5000,0.8,0.2,300,61185
la04,614,515381,100,5000,0.8,0.1,300,13925
la04,622,862527,500,5000,0.2,0.4,300,23975
la04,611,515381,100,5000,0.1,0.7,300,13565
la04,630,836332,500,5000,0.6,0.1,300,60205
la04,611,976328,200,5000,0.1,0.3,300,61225
la04,625,862527,500,5000,0.6,0.3,300,24225
la04,625,237663,500,5000,0.1,0.5,300,1395
la04,638,503245,1000,5000,0.2,0.8,300,33465
la04,633,836332,500,5000,0.6,0.2,300,60215
la04,621,515381,100,5000,0.9,0.1,300,13945
la04,616,976328,200,5000,0.1,0.2,300,61215
la04,620,836332,500,5000,0.6,0.3,300,60225
la04,611,503245,300,5000,0.7,0.2,300,32805
la04,628,503245,1000,5000,0.2,0.7,300,33455
la04,617,51673,300,5000,0.3,0.3,300,3345
la04,629,836332,500,5000,0.6,0.4,300,60235
la04,643,503245,1000,5000,0.2,0.6,300,33445
la04,611,976328,200,5000,0.1,0.1,300,61205
la04,630,862527,500,5000,0.2,0.5,300,23985
la04,609,515381,100,5000,0.1,0.8,300,13575
la04,626,503245,300,5000,0.7,0.3,300,32815
la04,619,836332,500,5000,0.7,0.1,300,60245
la04,617,515381,100,5000,0.8,0.2,300,13935
la04,631,960512,500,5000,0.3,0.1,300,6025
la04,634,503245,1000,5000,0.2,0.5,300,33435
la04,607,976328,100,5000,0.9,0.1,300,61195
la04,634,836332,500,5000,0.7,0.2,300,60255
la04,624,836332,500,5000,0.7,0.3,300,60265
la04,635,503245,1000,5000,0.2,0.4,300,33425
la04,622,862527,500,5000,0.6,0.2,300,24215
la04,622,515381,100,5000,0.7,0.1,300,13895
la04,637,503245,1000,5000,0.1,0.7,300,33365
la04,635,862527,500,5000,0.6,0.1,300,24205
la04,611,976328,100,5000,0.6,0.4,300,61135
la04,603,976328,100,5000,0.5,0.4,300,61085
la04,644,960512,500,5000,0.3,0.3,300,6045
la04,629,836332,1000,5000,0.2,0.7,300,60455
la04,620,503245,500,5000,0.1,0.5,300,32895
la04,618,515381,100,5000,0.6,0.1,300,13855
la04,635,836332,1000,5000,0.2,0.8,300,60465
la04,612,976328,100,5000,0.5,0.3,300,61075
la04,628,503245,500,5000,0.9,0.1,300,33295
la04,637,836332,1000,5000,0.3,0.1,300,60475
la04,608,515381,100,5000,0.2,0.4,300,13625
la04,623,237663,500,5000,0.1,0.4,300,1385
la04,622,503245,500,5000,0.8,0.2,300,33285
la04,634,836332,1000,5000,0.3,0.2,300,60485
la04,619,976328,100,5000,0.5,0.2,300,61065
la04,619,862527,500,5000,0.5,0.4,300,24185
la04,618,515381,100,5000,0.5,0.5,300,13845
la04,618,503245,500,5000,0.1,0.6,300,32905
la04,622,862527,500,5000,0.3,0.3,300,24045
la04,626,503245,500,5000,0.8,0.1,300,33275
la04,639,836332,1000,5000,0.3,0.3,300,60495
la04,607,237663,200,5000,0.2,0.7,300,605
la04,618,976328,100,5000,0.5,0.1,300,61055
la04,617,51673,100,5000,0.2,0.7,300,2405
la04,635,836332,1000,5000,0.3,0.4,300,60505
la04,624,960512,500,5000,0.4,0.2,300,6105
la04,622,503245,500,5000,0.1,0.7,300,32915
la04,611,515381,100,5000,0.5,0.4,300,13835
la04,636,503245,500,5000,0.7,0.3,300,33265
la04,624,976328,100,5000,0.4,0.6,300,61045
la04,634,836332,1000,5000,0.2,0.6,300,60445
la04,609,515381,100,5000,0.2,0.5,300,13635
la04,611,862527,500,5000,0.3,0.2,300,24035
la04,619,836332,1000,5000,0.2,0.5,300,60435
la04,622,503245,500,5000,0.1,0.1,300,32855
la04,622,862527,500,5000,0.2,0.8,300,24015
la04,640,836332,1000,5000,0.1,0.7,300,60365
la04,634,503245,1000,5000,0.1,0.6,300,33355
la04,632,836332,1000,5000,0.1,0.8,300,60375
la04,616,976328,100,5000,0.6,0.3,300,61125
la04,627,503245,500,5000,0.1,0.2,300,32865
la04,621,515381,100,5000,0.2,0.2,300,13605
la04,611,515381,100,5000,0.6,0.4,300,13885
la04,620,51673,300,5000,0.3,0.2,300,3335
la04,635,836332,1000,5000,0.1,0.9,300,60385
la04,630,503245,1000,5000,0.1,0.5,300,33345
la04,645,836332,1000,5000,0.2,0.1,300,60395
la04,622,976328,100,5000,0.6,0.2,300,61115
la04,643,503245,1000,5000,0.1,0.4,300,33335
la04,632,836332,1000,5000,0.2,0.2,300,60405
la04,620,503245,500,5000,0.1,0.3,300,32875
la04,611,515381,100,5000,0.6,0.3,300,13875
la04,628,862527,500,5000,0.3,0.1,300,24025
la04,607,976328,100,5000,0.6,0.1,300,61105
la04,621,836332,1000,5000,0.2,0.3,300,60415
la04,630,503245,1000,5000,0.1,0.3,300,33325
la04,632,836332,1000,5000,0.2,0.4,300,60425
la04,627,862527,500,5000,0.5,0.5,300,24195
la04,611,515381,100,5000,0.6,0.2,300,13865
la04,617,515381,100,5000,0.2,0.3,300,13615
la04,611,976328,100,5000,0.5,0.5,300,61095
la04,635,503245,1000,5000,0.1,0.2,300,33315
la04,628,503245,500,5000,0.1,0.4,300,32885
la04,644,503245,1000,5000,0.1,0.1,300,33305
la04,622,107984,300,5000,0.2,0.1,300,34745
la04,619,862527,300,5000,0.7,0.3,300,23815
la04,618,836332,300,5000,0.2,0.6,300,59545
la04,611,836332,100,5000,0.2,0.7,300,58655
la04,618,51673,100,5000,0.3,0.3,300,2445
la04,644,866473,1000,5000,0.3,0.1,300,13225
la04,625,976328,500,5000,0.1,0.4,300,62135
la04,611,836332,100,5000,0.2,0.8,300,58665
la04,620,107984,200,5000,0.4,0.4,300,34475
la04,613,515381,300,5000,0.2,0.4,300,14525
la04,608,836332,100,5000,0.3,0.1,300,58675
la04,625,976328,500,5000,0.1,0.3,300,62125
la04,622,503245,200,5000,0.4,0.2,300,32205
la04,619,107984,200,5000,0.4,0.3,300,34465
la04,642,862527,1000,5000,0.2,0.6,300,24445
la04,620,836332,100,5000,0.3,0.2,300,58685
la04,613,862527,300,5000,0.3,0.3,300,23595
la04,607,836332,100,5000,0.3,0.3,300,58695
la04,619,515381,300,5000,0.2,0.3,300,14515
la04,623,503245,200,5000,0.4,0.3,300,32215
la04,619,107984,200,5000,0.4,0.2,300,34455
la04,619,862527,300,5000,0.3,0.4,300,23605
la04,607,836332,100,5000,0.3,0.4,300,58705
la04,624,866473,1000,5000,0.3,0.2,300,13235
la04,621,51673,300,5000,0.4,0.6,300,3445
la04,627,976328,500,5000,0.1,0.1,300,62105
la04,607,107984,200,5000,0.4,0.1,300,34445
la04,619,836332,100,5000,0.3,0.5,300,58715
la04,628,503245,200,5000,0.4,0.4,300,32225
la04,625,515381,300,5000,0.2,0.2,300,14505
la04,610,836332,100,5000,0.3,0.6,300,58725
la04,616,976328,500,5000,0.1,0.2,300,62115
la04,622,107984,200,5000,0.4,0.5,300,34485
la04,632,503245,200,5000,0.4,0.1,300,32195
la04,628,960512,500,5000,0.1,0.2,300,5865
la04,608,862527,300,5000,0.3,0.1,300,23575
la04,600,836332,100,5000,0.1,0.8,300,58575
la04,627,976328,500,5000,0.1,0.9,300,62185
la04,612,836332,100,5000,0.1,0.9,300,58585
la04,624,515381,300,5000,0.2,0.7,300,14555
la04,619,107984,200,5000,0.5,0.3,300,34525
la04,618,836332,100,5000,0.2,0.1,300,58595
la04,615,976328,500,5000,0.1,0.8,300,62175
la04,611,503245,200,5000,0.3,0.6,300,32175
la04,615,107984,200,5000,0.5,0.2,300,34515
la04,607,836332,100,5000,0.2,0.2,300,58605
la04,622,237663,500,5000,0.2,0.2,300,1455
la04,619,836332,100,5000,0.2,0.3,300,58615
la04,635,866473,1000,5000,0.2,0.8,300,13215
la04,627,976328,500,5000,0.1,0.7,300,62165
la04,618,515381,300,5000,0.2,0.6,300,14545
la04,632,862527,300,5000,0.3,0.2,300,23585
la04,625,862527,1000,5000,0.2,0.7,300,24455
la04,616,107984,200,5000,0.5,0.1,300,34505
la04,612,836332,100,5000,0.2,0.4,300,58625
la04,601,237663,100,5000,0.5,0.5,300,345
la04,627,976328,500,5000,0.1,0.6,300,62155
la04,619,503245,200,5000,0.3,0.7,300,32185
la04,607,836332,100,5000,0.2,0.5,300,58635
la04,619,107984,200,5000,0.4,0.6,300,34495
la04,619,960512,500,5000,0.6,0.2,300,6215
la04,611,836332,100,5000,0.2,0.6,300,58645
la04,620,515381,300,5000,0.2,0.5,300,14535
la04,616,976328,500,5000,0.1,0.5,300,62145
la04,619,107984,200,5000,0.3,0.7,300,34435
la04,623,107984,200,5000,0.5,0.4,300,34535
la04,628,976328,300,5000,0.9,0.1,300,62095
la04,623,107984,200,5000,0.3,0.6,300,34425
la04,619,107984,200,5000,0.3,0.1,300,34375
la04,607,836332,100,5000,0.5,0.3,300,58825
la04,620,515381,300,5000,0.1,0.7,300,14465
la04,630,862527,1000,5000,0.2,0.4,300,24425
la04,616,862527,300,5000,0.3,0.7,300,23635
la04,618,976328,300,5000,0.6,0.4,300,62035
la04,617,503245,200,5000,0.5,0.2,300,32265
la04,607,836332,100,5000,0.5,0.4,300,58835
la04,617,107984,200,5000,0.2,0.8,300,34365
la04,618,836332,100,5000,0.5,0.5,300,58845
la04,622,866473,1000,5000,0.3,0.5,300,13265
la04,631,976328,300,5000,0.6,0.3,300,62025
la04,611,503245,200,5000,0.5,0.3,300,32275
la04,609,976328,300,5000,0.7,0.1,300,62045
la04,632,960512,500,5000,0.1,0.4,300,5885
la04,632,836332,100,5000,0.6,0.1,300,58855
la04,619,515381,300,5000,0.1,0.6,300,14455
la04,618,51673,300,5000,0.4,0.5,300,3435
la04,612,976328,300,5000,0.6,0.2,300,62015
la04,618,836332,100,5000,0.6,0.2,300,58865
la04,619,107984,200,5000,0.2,0.6,300,34345
la04,621,862527,300,5000,0.4,0.1,300,23645
la04,616,503245,200,5000,0.5,0.4,300,32285
la04,628,836332,100,5000,0.6,0.3,300,58875
la04,627,237663,500,5000,0.2,0.1,300,1445
la04,619,976328,300,5000,0.6,0.1,300,62005
la04,635,862527,1000,5000,0.2,0.3,300,24415
la04,631,866473,1000,5000,0.3,0.6,300,13275
la04,612,107984,200,5000,0.2,0.7,300,34355
la04,611,836332,100,5000,0.5,0.2,300,58815
la04,617,107984,200,5000,0.3,0.2,300,34385
la04,634,960512,500,5000,0.6,0.1,300,6205
la04,611,862527,300,5000,0.3,0.5,300,23615
la04,620,862527,1000,5000,0.2,0.5,300,24435
la04,607,836332,100,5000,0.4,0.1,300,58745
la04,607,503245,200,5000,0.4,0.5,300,32235
la04,611,237663,100,5000,0.2,0.6,300,145
la04,618,976328,300,5000,0.8,0.2,300,62085
la04,622,960512,500,5000,0.1,0.3,300,5875
la04,635,866473,1000,5000,0.3,0.3,300,13245
la04,617,836332,100,5000,0.4,0.2,300,58755
la04,620,515381,300,5000,0.2,0.1,300,14495
la04,616,107984,200,5000,0.3,0.5,300,34415
la04,621,976328,300,5000,0.8,0.1,300,62075
la04,607,836332,100,5000,0.4,0.3,300,58765
la04,623,237663,300,5000,0.8,0.1,300,1325
la04,619,503245,200,5000,0.4,0.6,300,32245
la04,624,107984,200,5000,0.3,0.4,300,34405
la04,611,836332,100,5000,0.4,0.4,300,58775
la04,627,515381,300,5000,0.1,0.9,300,14485
la04,607,976328,300,5000,0.7,0.3,300,62065
la04,611,862527,300,5000,0.3,0.6,300,23625
la04,628,51673,300,5000,0.1,0.8,300,3225
la04,636,836332,100,5000,0.4,0.5,300,58785
la04,620,107984,200,5000,0.3,0.3,300,34395
la04,619,836332,100,5000,0.4,0.6,300,58795
la04,629,866473,1000,5000,0.3,0.4,300,13255
la04,619,976328,300,5000,0.7,0.2,300,62055
la04,616,503245,200,5000,0.5,0.1,300,32255
la04,607,836332,100,5000,0.5,0.1,300,58805
la04,621,515381,300,5000,0.1,0.8,300,14475
la04,611,836332,100,5000,0.3,0.7,300,58735
la04,634,866473,1000,5000,0.2,0.7,300,13205
la04,607,503245,200,5000,0.3,0.5,300,32165
la04,615,515381,300,5000,0.2,0.8,300,14565
la04,640,768041,1000,5000,0.4,0.5,300,58335
la04,618,237663,500,5000,0.2,0.3,300,1465
la04,622,107984,300,5000,0.1,0.4,300,34685
la04,628,503245,200,5000,0.2,0.4,300,32075
la04,628,768041,1000,5000,0.4,0.6,300,58345
la04,623,976328,500,5000,0.3,0.6,300,62325
la04,619,515381,300,5000,0.4,0.1,300,14645
la04,619,862527,1000,5000,0.3,0.3,300,24495
la04,612,960512,300,5000,0.8,0.2,300,5835
la04,625,866473,1000,5000,0.2,0.2,300,13155
la04,636,768041,1000,5000,0.5,0.1,300,58355
la04,611,107984,300,5000,0.1,0.3,300,34675
la04,630,976328,500,5000,0.3,0.5,300,62315
la04,616,237663,100,5000,0.4,0.1,300,245
la04,607,862527,300,5000,0.2,0.4,300,23525
la04,619,503245,200,5000,0.2,0.5,300,32085
la04,623,107984,300,5000,0.1,0.2,300,34665
la04,611,768041,1000,5000,0.5,0.3,300,58375
la04,621,976328,500,5000,0.3,0.4,300,62305
la04,627,515381,300,5000,0.3,0.7,300,14635
la04,631,768041,1000,5000,0.5,0.4,300,58385
la04,618,107984,300,5000,0.1,0.1,300,34655
la04,612,503245,200,5000,0.2,0.6,300,32095
la04,627,768041,1000,5000,0.5,0.5,300,58395
la04,619,976328,500,5000,0.3,0.3,300,62295
la04,621,51673,300,5000,0.5,0.2,300,3465
la04,623,515381,300,5000,0.3,0.6,300,14625
la04,626,866473,1000,5000,0.2,0.3,300,13165
la04,621,768041,1000,5000,0.5,0.2,300,58365
la04,619,862527,300,5000,0.2,0.3,300,23515
la04,616,976328,500,5000,0.3,0.7,300,62335
la04,630,107984,300,5000,0.1,0.5,300,34695
la04,604,237663,100,5000,0.3,0.7,300,235
la04,638,866473,1000,5000,0.1,0.9,300,13135
la04,629,768041,1000,5000,0.3,0.5,300,58265
la04,620,976328,500,5000,0.4,0.4,300,62375
la04,618,503245,200,5000,0.2,0.1,300,32045
la04,628,515381,300,5000,0.4,0.4,300,14675
la04,624,107984,300,5000,0.1,0.9,300,34735
la04,637,768041,1000,5000,0.3,0.6,300,58275
la04,620,107984,300,5000,0.1,0.8,300,34725
la04,619,976328,500,5000,0.4,0.3,300,62365
la04,636,862527,1000,5000,0.3,0.4,300,24505
la04,614,51673,300,5000,0.1,0.6,300,3205
la04,616,768041,1000,5000,0.3,0.7,300,58285
la04,624,515381,300,5000,0.4,0.3,300,14665
la04,611,503245,200,5000,0.2,0.2,300,32055
la04,619,862527,300,5000,0.2,0.2,300,23505
la04,642,768041,1000,5000,0.4,0.1,300,58295
la04,629,976328,500,5000,0.4,0.2,300,62355
la04,623,107984,300,5000,0.1,0.7,300,34715
la04,639,768041,1000,5000,0.4,0.2,300,58305
la04,619,960512,500,5000,0.6,0.4,300,6235
la04,622,866473,1000,5000,0.2,0.1,300,13145
la04,622,107984,300,5000,0.1,0.6,300,34705
la04,627,976328,500,5000,0.4,0.1,300,62345
la04,635,768041,1000,5000,0.4,0.3,300,58315
la04,611,503245,200,5000,0.2,0.3,300,32065
la04,637,515381,300,5000,0.4,0.2,300,14655
la04,623,768041,1000,5000,0.4,0.4,300,58325
la04,607,237663,300,5000,0.7,0.3,300,1315
la04,638,768041,1000,5000,0.6,0.1,300,58405
la04,618,107984,200,5000,0.9,0.1,300,34645
la04,619,862527,300,5000,0.2,0.5,300,23535
la04,624,976328,500,5000,0.3,0.2,300,62285
la04,643,768041,1000,5000,0.9,0.1,300,58495
la04,635,976328,500,5000,0.2,0.5,300,62235
la04,627,237663,200,5000,0.2,0.5,300,585
la04,623,503245,200,5000,0.3,0.2,300,32135
la04,619,836332,100,5000,0.1,0.1,300,58505
la04,617,515381,300,5000,0.3,0.2,300,14585
la04,628,976328,500,5000,0.2,0.4,300,62225
la04,623,107984,200,5000,0.6,0.3,300,34575
la04,611,836332,100,5000,0.1,0.2,300,58515
la04,619,503245,200,5000,0.3,0.3,300,32145
la04,614,107984,200,5000,0.6,0.2,300,34565
la04,628,866473,1000,5000,0.2,0.6,300,13195
la04,608,836332,100,5000,0.1,0.3,300,58525
la04,619,976328,500,5000,0.2,0.3,300,62215
la04,618,862527,300,5000,0.2,0.8,300,23565
la04,608,836332,100,5000,0.1,0.4,300,58535
la04,612,51673,300,5000,0.1,0.7,300,3215
la04,622,515381,300,5000,0.3,0.1,300,14575
la04,619,107984,200,5000,0.6,0.1,300,34555
la04,611,836332,100,5000,0.1,0.5,300,58545
la04,629,976328,500,5000,0.2,0.2,300,62205
